,Id,Name,Location,Rating,Price,Zipcode,Pickup,Delivery,Reservation,Review Count,Categories,Status
21,CpY77cDN1KS5EdiXMmWovw,House of Thai,2501 40th Ave,4.0,$$,11101,True,True,False,301,"[{'alias': 'thai', 'title': 'Thai'}]",False
22,a23bfZBVjIhV32Em4hKHAA,The Buffs,1313 40th Ave,4.5,$$,11101,True,True,False,106,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",False
23,PyaeHq_UAu6nazGiy0XAnw,Ginger and Lemongrass,1253 150th St,4.0,$$,11357,True,True,False,802,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",False
24,yCJHIM-PWl54K53ACOpoNg,Hug Esan,77-16 Woodside Ave,4.5,$$,11373,True,True,False,169,"[{'alias': 'thai', 'title': 'Thai'}]",False
25,m2_ZNFos5ugAwe8ft8eaEw,Eim Khao Mun Kai Elmhurst,81-32 Broadway,4.5,$,11373,False,False,False,456,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hainan', 'title': 'Hainan'}]",False
26,kXuubLd6s3GidpqU3psPdw,Chao Thai,8503 Whitney Ave,4.0,$$,11373,True,True,False,379,"[{'alias': 'thai', 'title': 'Thai'}]",False
27,a5H9p1B6m6WPVjakPylvdA,Spicy Shallot,7701 Woodside Ave,4.0,$$,11373,True,True,False,634,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",False
28,zRQNaDUoWTInc2tqndSJVA,Thai 101,39-15 Bell Blvd,3.5,$$,11361,True,True,False,307,"[{'alias': 'thai', 'title': 'Thai'}]",False
29,rehmlZmUNL2AthW-VTXJJQ,Tasty Thai,72-04 Forest Ave,4.0,$,11385,True,True,False,87,"[{'alias': 'thai', 'title': 'Thai'}]",False
30,YMcDo3UccCPvIJrQ5Yt9Yw,Chám Thai Cuisine,881 Woodward Ave,3.5,$$,11385,True,True,False,48,"[{'alias': 'thai', 'title': 'Thai'}]",False
31,OR9oqAJW-U5ZnqhwH12Nuw,Khao Nom,42-06 77th St,4.5,$$,11373,True,True,False,116,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",False
32,wEawMdWT7UtZjEmmMTBiGA,Saranrom Thai,8110 Broadway,4.5,,11373,True,True,False,33,"[{'alias': 'thai', 'title': 'Thai'}]",False
33,toykv8K0yg8qtvZSXRQ5bg,Pochana Thai Kitchen,33-16 30th Ave,4.0,$$,11103,True,True,False,193,"[{'alias': 'thai', 'title': 'Thai'}]",False
34,dnCRiUZWgu5ZI4Q-Z-az6Q,Thai Diva Cuisine,45-53 46th St,4.0,$$,11377,True,True,False,140,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",False
35,ipxeCjihDqXTMkuPe-CQ4A,Arunee Thai,78-23 37th Ave,4.0,$$,11372,True,True,False,317,"[{'alias': 'thai', 'title': 'Thai'}]",False
36,Eyn7hQENF8R9DrBwBHO6lQ,Pata Cafe,5614 Van Horn St,4.5,$$,11373,True,True,False,73,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'thai', 'title': 'Thai'}]",False
37,1wdJ1vJR_Z1vJebQGlZU3Q,Krung Tep Thai Bistro,23 S Middle Neck Rd,4.0,$$,11021,True,True,False,223,"[{'alias': 'thai', 'title': 'Thai'}]",False
38,JX5QkNfMd-jP-Nz5iQ_QeA,Thai Nara Halal Restaurant,64-02 35th Ave,4.5,$$,11377,True,True,False,50,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'halal', 'title': 'Halal'}]",False
39,2ZBEE_MJeRdLD1NLiNTnCQ,Thailand's Center Point,63-19 39th Ave,4.0,$$,11377,True,True,False,196,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}]",False
40,ET4xGd-SQ6gs9lce4xVpQg,Tum Thai Cuisine,274 Merrick Rd,4.5,$$,11570,False,True,False,643,"[{'alias': 'thai', 'title': 'Thai'}]",False
41,nu239sXQUGjcGFhZ3AdJmQ,Erawan Thai Cuisine,4231 Bell Blvd,3.5,$$,11361,True,True,False,346,"[{'alias': 'thai', 'title': 'Thai'}]",False
42,2pJ782hnKTK0MWbc0H7EDw,Ditmars Thai,35-13 Ditmars Blvd,5.0,,11105,True,True,False,12,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'noodles', 'title': 'Noodles'}]",False
43,QWskQ2QpR8bmza2FRFziOQ,Asian Fortune Restaurant,103-35 Queens Blvd,4.0,$$,11375,True,True,False,115,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",False
44,khvnn7cpiYSpe80ue5YLvg,Ddee Thai,42-06 30th Ave,4.5,$$,11103,True,True,False,37,"[{'alias': 'thai', 'title': 'Thai'}]",False
45,MxMWPaC30sRkPKit_Omz2A,Khun Noo Thai Noodle House,51-20 Skillman Ave,4.5,,11377,True,True,False,51,"[{'alias': 'thai', 'title': 'Thai'}]",False
46,YIgBb6jb_KV0-nbYZ1oPig,BARN NA THAI,6402 Fresh Pond Rd,4.5,,11385,True,True,False,16,"[{'alias': 'thai', 'title': 'Thai'}]",False
47,SkYcO8FaqYgoP-66g58OMw,Thai Pot,103-07 Queens Blvd,3.0,$$,11375,True,True,False,247,"[{'alias': 'thai', 'title': 'Thai'}]",False
48,qrydcGQpeDP_1oFvx3qOeg,Somtum Der,85 Ave A,4.0,$$,10009,True,True,False,753,"[{'alias': 'thai', 'title': 'Thai'}]",False
49,D-gd1Gb_Nmc2MN6G0KANMg,San Aroy Thai Kitchen,2906 23rd Ave,4.0,$$,11105,True,True,False,115,"[{'alias': 'thai', 'title': 'Thai'}]",False
,Id,Name,Location,Rating,Price,Zipcode,Pickup,Delivery,Reservation,Review Count,Categories,Status
0,zENn0_yDJEdLoHyivXb2xw,Black Thai,81-16 Northern Blvd,4.0,$$,11372,True,True,False,290,"[{'alias': 'thai', 'title': 'Thai'}]",False
1,bjf8vmAIrdPo1aHoaYPkBw,Sweet Basil,39-28 61st St,4.0,$$,11377,True,True,False,145,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",False
2,cmssS5DPbF6Yv-EJdKVm_w,Khantong Thai Kitchen,57-17 Roosevelt Ave,4.5,,11377,True,True,False,12,"[{'alias': 'thai', 'title': 'Thai'}]",False
3,RSZITLOyKCsvCKLJNiE3Hg,Thai House Cuisine,116-03 Metropolitan Ave,3.5,$$,11418,True,True,False,56,"[{'alias': 'thai', 'title': 'Thai'}]",False
4,shHhP5lfZwrAYFL3K04_lg,Hero Thai-Izakaya,34-16 Broadway,4.0,$$,11106,True,True,False,117,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",False
5,B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,5 E 19th St,4.5,$$,10003,True,True,False,3549,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
6,8-dc942sz-prIeepAkHLJA,Zenith Thai Restaurant,7002 Fresh Pond Rd,4.0,$$,11385,True,True,False,114,"[{'alias': 'thai', 'title': 'Thai'}]",False
7,9WgsvzaiXNAmmQGD0uQxFQ,Thai Holic,372 Myrtle Ave,4.5,$$,11205,True,True,False,455,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}]",False
8,1BJo1JcwYHUuk-UfJLEwUQ,Vera Thai Restaurant,43-01 Queens Blvd,3.0,$$,11104,True,True,False,59,"[{'alias': 'thai', 'title': 'Thai'}]",False
9,9HwsZNvviqdJYzFICHlDcQ,Chingri Restaurant,30-78 Steinway St,4.5,,11103,True,True,False,57,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'thai', 'title': 'Thai'}]",False
10,HzJP6ICu_Naf5R0swzd-dg,Amina Thai,169-22 Hillside Ave,3.5,$$,11432,True,True,False,152,"[{'alias': 'thai', 'title': 'Thai'}]",False
11,WFx1VcopQGjW7jbERZUUbA,Tommy Thai,85-32 Grand Ave,4.0,$$,11373,True,True,False,153,"[{'alias': 'thai', 'title': 'Thai'}]",False
12,2wxwpJs4ZrgniJH6Cst-bA,Mr. Thai,57-42 Myrtle Ave,4.0,,11385,True,True,False,55,"[{'alias': 'thai', 'title': 'Thai'}]",False
13,mpD_kUFo8POQDLoLgRSfCg,SAGE,299-301 Graham Ave,3.5,$$,11211,True,True,False,607,"[{'alias': 'thai', 'title': 'Thai'}]",False
14,7rTl_d-dqlK5dGG31ogSBg,Nanking,134-07 Rockaway Blvd,4.0,$$,11420,True,True,False,356,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",False
15,yzbIUIeDuSH58WgK32J7Fw,Thonglor Thai Formerly Red Basil Thai Kitchen,3247 Steinway St,4.0,$$,11103,True,True,False,22,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'seafood', 'title': 'Seafood'}]",False
16,SOrQnn_dsHIFpmW5HTCFCw,Ocha Thai Cusine,124-32 Queens Blvd,3.5,$,11415,True,True,False,51,"[{'alias': 'thai', 'title': 'Thai'}]",False
17,A930LBKMD5I6fjwT8QAokQ,Baifern Noodles,78-14 Roosevelt Ave,5.0,,11372,True,True,False,1,"[{'alias': 'thai', 'title': 'Thai'}]",False
18,f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,4906 Vernon Blvd,4.0,$$,11101,False,True,False,697,"[{'alias': 'thai', 'title': 'Thai'}]",False
19,4M-nT45SdA119-lcJg9c9A,Sabay Thai Restaurant,75-19 Broadway,4.0,$$,11373,True,True,False,131,"[{'alias': 'thai', 'title': 'Thai'}]",False
20,SZQqAil4kuXhNCLR7_6khg,Playground Bar & Bistro And Taitoon Thai Karaoke,7130 Roosevelt Ave,4.0,$$,11372,False,False,False,200,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'thai', 'title': 'Thai'}]",False
21,utg1E8cea7vY5VuDyoOthA,Sompong Thai,3709 83rd St,4.0,$$,11372,True,True,False,121,"[{'alias': 'thai', 'title': 'Thai'}]",False
22,kLvz8Erjz296xNC4huUxfQ,Thai Express,136-20 Roosevelt Ave,4.0,$$,11354,True,True,False,36,"[{'alias': 'thai', 'title': 'Thai'}]",False
23,XgiG7K7ubHsj2JJ-c2sXnw,Thai Diner,186 Mott St,4.0,$$,10012,False,True,False,110,"[{'alias': 'thai', 'title': 'Thai'}]",False
24,0gMp5__7rq2csBndxnNtGQ,Star of Siam Thai Kitchen,103-18 Metropolitan Ave,3.0,$$,11375,True,True,False,108,"[{'alias': 'thai', 'title': 'Thai'}]",False
25,n20BmzZ-KGd0RCKcPGRv1A,Klom Klorm,181 Wyckoff Ave,4.5,$$,11237,True,True,False,293,"[{'alias': 'thai', 'title': 'Thai'}]",False
26,mU1ctN2chR3U3__d_Zjcng,Maple Thai Eatery,3602 36th Ave,4.0,,11106,True,True,False,43,"[{'alias': 'thai', 'title': 'Thai'}]",False
27,Tk605KjXVTnXpGkOSuVBaQ,Asian Garden,84-17 Jamaica Ave,4.0,$$,11421,True,True,False,26,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",False
28,W1L0UB1MvlhvkKTF43emSA,Jaew Hon New York,71-30 Roosevelt Ave,4.5,$$,11372,True,True,False,184,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",False
29,_ArDQIKj5qHgmwNnnIaIIg,I Am Thai Restaurant,49-08 43rd Ave,4.0,$$,11377,False,False,False,286,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'vegan', 'title': 'Vegan'}]",False
30,G6qaJ9pIfUbf-uCIFZQ3cg,Khao Ka Moo,8202 45th Ave,4.5,,11373,True,True,False,12,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",False
31,sSkLiIMnOBaN-XKwV5r3Cg,Spice,4745 Vernon Blvd,3.0,$$,11101,True,True,False,290,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
32,fZhPkKCYGWjEDgRZCNRnfg,Sriprai Honey’s Thai Kitchen,3036 Westchester Ave,4.5,,10461,False,False,False,15,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",False
33,liGIz8CzhyS1udx1aefjng,Williamsburg Thai Cuisine,212 Bedford Ave,4.0,$$,11249,True,True,False,238,"[{'alias': 'thai', 'title': 'Thai'}]",False
34,UO4kyXfdQIlAhM-TRgM9cw,Look By Plant Love House,622 Washington Ave,4.0,$$,11238,True,True,False,329,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'desserts', 'title': 'Desserts'}]",False
35,Io54KD1yQK6M6BQc8WTAeA,Thai Taste,26-36 Jackson Ave,4.5,,11101,False,False,False,12,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'thai', 'title': 'Thai'}]",False
36,3n6i8TwGEIL9KnCCHUyiqA,Sai,95-34 Queens Blvd,5.0,$$,11374,True,True,False,185,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",False
37,MhceeLrM2_3mcKw5EGLY6A,Pure Thai Cookhouse,766 9th Ave,4.0,$$,10019,True,True,False,2566,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",False
38,rCtsqHtOAOjZ7EUQDFRSbA,Pinto Garden,117 W 10th St,4.0,$$,10011,True,True,False,260,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",False
39,QVWmn5jmy_TPmg0G71Dk5g,Sea,114 N 6th St,3.5,$$,11211,True,True,False,3140,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
40,iBfIEBwhBBpM7WqcLlWAbg,Seeda Thai Restaurant,28 N Central Ave,3.5,$$,11580,False,True,False,196,"[{'alias': 'thai', 'title': 'Thai'}]",False
41,2ds0ggRpf35-3UI3c4aBnw,SriPraPhai Thai Restaurant,280 Hillside Ave,3.5,$$,11596,False,True,False,522,"[{'alias': 'thai', 'title': 'Thai'}]",False
42,-OixbLnFLCzQclxCSbUQ8w,Up Thai,1411 2nd Ave,4.5,$$,10021,True,True,False,2382,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
43,tk_hI5v8KufzFaIP57_57g,Golden Thai,469 Irving Ave,3.0,$$,11237,True,True,False,96,"[{'alias': 'thai', 'title': 'Thai'}]",False
44,qtRPV9YANKcXU3OzcUUokw,River Thai Food,24 Hilliard Ave,3.5,$$,07020,True,True,False,213,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
45,jjJc_CrkB2HodEinB6cWww,LoveMama,174 2nd Ave,4.5,$$,10003,True,True,False,5198,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",False
46,HU7ILuZTmGZ6F_z6ZpHQfw,Thaan,84-22 37th Ave,4.5,,11372,True,True,False,26,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",False
47,VoAuIReq_cPUrFwxbWqG_Q,SalaThai Restaurant,307 Amsterdam Ave,4.5,$$,10023,True,True,False,401,"[{'alias': 'thai', 'title': 'Thai'}]",False
48,w2KbJ8BWrW6NZ0cLg2ASQg,Thai Chic Bistro,1241-1243 Broadway,5.0,,11557,True,True,False,27,"[{'alias': 'thai', 'title': 'Thai'}]",False
49,uVoFnGvcwk2wSNwATtuf8g,Thai Hot Box,1598 3rd Ave,5.0,,10128,True,True,False,9,"[{'alias': 'thai', 'title': 'Thai'}]",False
,Id,Name,Location,Rating,Price,Zipcode,Pickup,Delivery,Reservation,Review Count,Categories,Status
0,NN3mOWF5e_pnR1ArqM2bHQ,OBAO,647 9th Ave,4.0,$$,10036,True,True,False,2638,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
1,kiKUF11kNgEnM__P11nrig,Tea Cup Cafe,76-23 Woodside Ave,4.0,$,11377,False,True,False,125,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'thai', 'title': 'Thai'}]",False
2,EjuI8hyZO4jREWj3BTh8gw,Mr Khao Man Gai,,5.0,,11101,False,False,False,22,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hainan', 'title': 'Hainan'}, {'alias': 'thai', 'title': 'Thai'}]",False
3,Tk605KjXVTnXpGkOSuVBaQ,Asian Garden,84-17 Jamaica Ave,4.0,$$,11421,True,True,False,26,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]",False
4,eGIY_25KFspf8KefDQMj-Q,Lan Larb,637 2nd Ave,4.0,$$,10016,True,True,False,305,"[{'alias': 'thai', 'title': 'Thai'}]",False
5,EzyjRrhRpt_NR7wIwqm_Rg,Prik Thai Kitchen,4716 30th Ave,3.5,$,11103,True,True,False,96,"[{'alias': 'thai', 'title': 'Thai'}]",False
6,O1fUmxt3kbV-rnyjBtzAfw,THEP Thai Restaurant,1439 2nd Ave,4.5,$$,10021,True,True,False,1339,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
7,coQAQmIKG9dBPA6-RHqJag,CHARM'S,200 8th Ave,4.0,$$,10011,True,True,False,130,"[{'alias': 'thai', 'title': 'Thai'}]",False
8,liZmIO0FqZwslLJfLDkfgw,Wayla,100 Forsyth St,4.5,$$,10002,False,True,False,299,"[{'alias': 'thai', 'title': 'Thai'}]",False
9,Ge9wqsI72Mvk375CPvXurw,Mr. Khao Man Gai,73rd St & Roosevelt Avenue,4.5,,11372,False,False,False,14,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hainan', 'title': 'Hainan'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",False
10,VTNMeipIiyRRenXcRBedpg,HK Food Court 香港美食城,8202 45th Ave,4.0,,11373,False,False,False,102,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",False
11,Il1K0hzGEiJgLLBCZCfA1A,P'Noi Thaithai Grocery,76-13 Woodside Ave,4.0,$,11373,False,False,False,29,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",False
12,L2ZW-MdvRJ3gM2RIq8STbA,Thai72,128 W 72nd St,4.0,$$,10023,True,True,False,264,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
13,CDa0GJZDMPcjvhbx7RbG5Q,Senn Thai Comfort Food,452 Amsterdam Ave,4.0,$$,10024,True,True,False,290,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
14,wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,235 Sullivan St,4.5,$$,10012,True,True,False,1536,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'halal', 'title': 'Halal'}]",False
15,eYcEbX3uZayc0jzd-Hjfqg,Moon Thai Kitchen,438 W 238th St,4.5,,10463,True,True,False,26,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",False
16,0fjab0vzFgIQ-FKzjFR7JQ,Dannee Thai,433 Dekalb Ave,4.0,$$,11205,True,True,False,155,"[{'alias': 'thai', 'title': 'Thai'}]",False
17,D9g4zcLw26jMaDrBwzpdCA,Chef Papa Vietnamese Kitchen,42-05 162nd St,4.5,,11358,True,True,False,76,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]",False
18,MRzv1MW8M66vkHA8npV9lw,Mekong Thai & Vietnamese Restaurant,15632 Northern Blvd,3.0,$,11354,False,True,False,362,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",False
19,qnD3XDvYIrFh_FppNH90cA,Thais New York,1750 2nd Ave,4.0,$$,10128,True,True,False,150,"[{'alias': 'thai', 'title': 'Thai'}]",False
20,gBoqjD5MTJuGx65QjAhJGg,Bangkok City,100 Fifth Ave,4.0,$$,10803,True,True,False,156,"[{'alias': 'thai', 'title': 'Thai'}]",False
21,TUoya6mwmxr0Zpr8oZSXlg,Thip Osha,795 Grand St,4.5,$$,11211,True,True,False,81,"[{'alias': 'thai', 'title': 'Thai'}]",False
22,4yKYc9ngosSJ7Lk2LJE4ug,Eagle Thai Cuisine,644 Anderson Ave,4.5,,07010,True,True,False,7,"[{'alias': 'thai', 'title': 'Thai'}]",False
23,Upy5v6_311t1CUV3ru4jQA,Asian Cafe,158-28 Cross Bay Blvd,3.5,,11414,True,True,False,20,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",False
24,M3ZCg655JBwwuI6xH1Wf_g,The Theo Thai Bistro,621 Hicksville Rd,4.5,,11714,False,False,False,22,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",False
25,maRGHspk6zuaNn1pk9qgZw,Exhibit Thai Eatery,10 Davison Plz,4.5,$$,11518,True,True,False,89,"[{'alias': 'thai', 'title': 'Thai'}]",False
26,nFszVPUX4tj-oarjfBO0nw,Klong,7 St Marks Pl,4.0,$$,10003,True,True,False,1112,"[{'alias': 'thai', 'title': 'Thai'}]",False
27,S14Ewv4-h0-EtfMeYMbrzg,Eim Dee Thai,279 Bushwick Ave,4.0,,11206,True,True,False,20,"[{'alias': 'thai', 'title': 'Thai'}]",False
28,QJj-f8cpIs81NtlvS_Dc3w,Cafe at Klom Klorm,371 Himrod St,4.5,,11237,True,True,False,35,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",False
29,2AcDHuatOFXhqJDedZwGiA,Tung Thong Thai Restaurant,561 W 169th St,3.5,$$,10032,True,True,False,297,"[{'alias': 'thai', 'title': 'Thai'}]",False
30,UkA3V8itzKuBGZ9c7y989w,Jaiya,396 3rd Ave,3.5,$$,10016,True,True,False,825,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
31,l_gQf_4NgPMJcx2OkjsMfg,Noods n’ Chill,170 S 3rd St,4.0,$$,11211,True,True,False,77,"[{'alias': 'thai', 'title': 'Thai'}]",False
32,KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,224 E 51st St,4.0,$$,10022,True,True,False,753,"[{'alias': 'thai', 'title': 'Thai'}]",False
33,jfnDwWBGK4JoWE5jbeKxSw,Chu-Ros Thai,1590 Lexington Ave,4.5,,10029,True,True,False,90,"[{'alias': 'thai', 'title': 'Thai'}]",False
34,69_uRnB0amB6FbmASCo0-A,Pho Che,193-16 Northern Blvd,4.0,$$,11358,True,True,False,377,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'korean', 'title': 'Korean'}]",False
35,S1yH5vdJh2L2UIb7zJ2OHg,Mito,64-18 108th St,4.0,$$,11375,True,True,True,391,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",False
36,rKeLuHDI3PQZsPSVCEMHtw,Wondee Siam,792 9th Ave,4.0,$$,10019,True,True,False,1028,"[{'alias': 'thai', 'title': 'Thai'}]",False
37,SBy46BviyBKowPjbTjDsHQ,Lantern,101 Montague St,3.5,$$,11201,True,True,False,467,"[{'alias': 'thai', 'title': 'Thai'}]",False
38,f_OiLWqldSmNy1MAvtWlPQ,Cyclo,5-51 47th Ave,4.0,$$,11101,True,True,False,518,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",False
39,T3KK5s1HaPGokXEc5Z8vOg,Zen Fusion Cuisine,79-28 Parsons Blvd,3.5,$$,11366,True,True,False,226,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'japanese', 'title': 'Japanese'}]",False
40,zJ6-ZCrtJA943nsVl2l8gQ,Thai Cuisine,1509 White Plains Rd,3.0,$$,10462,True,True,False,65,"[{'alias': 'thai', 'title': 'Thai'}]",False
41,-Rat_jVuOv_HTYjHqooGzw,Malay Restaurant,13517 40th Rd,4.0,$$,11354,False,True,False,315,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",False
42,MD-GiizNpmFbuDIdKGzXnA,Mekong,917 Columbus Ave,4.0,,10025,True,True,False,60,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",False
43,eHSu9NDWPJ3BvQDmPEJpfQ,Casa Asia,149-45 14th Ave,4.0,$$,11357,True,True,False,228,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",False
44,URflNuIV5PJZm4LcNACBPQ,Thai Rock,375 Beach 92nd St,3.5,$$,11693,True,True,False,363,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",False
45,-Q8MYIWoE4EsGQtudIOY0w,Bua Thai Ramen & Robata Grill,1611 2nd Ave,4.5,$$,10028,True,True,True,847,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",False
