,Id,Name,Location,Rating,Price,Zipcode,Pickup,Delivery,Reservation,Review Count,Categories,Status
10,SPvW-SV2Ed7z8k-QXDUIDg,Tacos Matamoros,4508 5th Ave,3.5,$,11220,False,True,False,581,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
11,e7krRmyE5upHv2gsEOdR8w,Mayamezcal,304 E 6th St,4.0,$$,10003,True,True,False,604,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
12,oSFL1AVZYouS4YrDjoLyLA,Baby Bo's Cantina,627 2nd Ave,4.0,$$,10016,True,True,False,636,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
13,J_9-q-WFMWg5swNVzzZ_XA,Lupe's,110 Ave Of The Americas,3.5,$$,10013,True,True,False,395,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
14,_HxxUvRp-0FMH_RoEzG1TA,Barnacho,920 2nd Ave,4.0,$$,10017,True,True,False,227,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",False
15,PbLGoaIkihF2JPnVRFtxxw,Oaxaca Taqueria,87 Beaver St,3.0,$,10005,True,True,False,76,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
16,ojeMH0rbOOMx9ajChbVkJQ,Papatzul,55 Grand St,3.5,$$,10013,True,True,False,430,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",False
17,FXgSgiLg6xgOO8zrG51mzg,Claro,284 3rd Ave,4.0,$$,11215,True,True,False,204,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",False
18,9ijkw9x8oSSSnsUo5uR4Xw,Taco Santana,301 Keap St,4.0,$,11211,True,True,False,157,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",False
19,r0Krxbk7O1KRjgvOYMHMug,EL Gallo Taqueria,369 Broome St,4.5,,10013,True,True,False,18,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
20,M1YYZ9cTVuMXLji_XF6rzg,Dos Caminos,373 Park Ave S,3.5,$$,10016,True,True,False,1213,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",False
21,AUyKmFjpaVLwc3awfUnqgQ,Chela & Garnacha,33-09 36th Ave,4.5,$$,11106,True,True,False,390,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",False
22,5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,187 Columbia St,3.5,$$,11231,True,True,False,496,"[{'alias': 'mexican', 'title': 'Mexican'}]",False
23,R5jpETY0OshPn-AeJjs0fA,Dos Caminos,475 W Broadway,3.5,$$,10012,True,True,False,1090,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",False
